,TCGA-A5-A0G5,TCGA-A5-A0G9,TCGA-A5-A0GA,TCGA-A5-A0GB,TCGA-A5-A0GH,TCGA-A5-A0GI,TCGA-A5-A0GJ,TCGA-A5-A0GN,TCGA-A5-A0GP,TCGA-A5-A0GQ,TCGA-A5-A0GV,TCGA-A5-A0GW,TCGA-A5-A0R8,TCGA-A5-A0R9,TCGA-A5-A0RA,TCGA-A5-A0VO,TCGA-A5-A0VP,TCGA-A5-A0VQ,TCGA-AJ-A23M,TCGA-AP-A051,TCGA-AP-A052,TCGA-AP-A053,TCGA-AP-A054,TCGA-AP-A056,TCGA-AP-A059,TCGA-AP-A05A,TCGA-AP-A05H,TCGA-AP-A05J,TCGA-AP-A05N,TCGA-AP-A0L8,TCGA-AP-A0L9,TCGA-AP-A0LD,TCGA-AP-A0LE,TCGA-AP-A0LF,TCGA-AP-A0LG,TCGA-AP-A0LH,TCGA-AP-A0LI,TCGA-AP-A0LM,TCGA-AP-A0LN,TCGA-AP-A0LP,TCGA-AP-A0LQ,TCGA-AP-A0LT,TCGA-AX-A05S,TCGA-AX-A05T,TCGA-AX-A05U,TCGA-AX-A05W,TCGA-AX-A05Y,TCGA-AX-A05Z,TCGA-AX-A060,TCGA-AX-A063,TCGA-AX-A064,TCGA-AX-A06H,TCGA-AX-A0IU,TCGA-AX-A0J0,TCGA-AX-A0J1,TCGA-AX-A1C8,TCGA-AX-A2HF,TCGA-B5-A0JR,TCGA-B5-A0JT,TCGA-B5-A0JV,TCGA-B5-A0JY,TCGA-B5-A0JZ,TCGA-B5-A0K1,TCGA-B5-A0K2,TCGA-B5-A0K6,TCGA-B5-A0K9,TCGA-B5-A11E,TCGA-B5-A11F,TCGA-B5-A11G,TCGA-B5-A11H,TCGA-B5-A11J,TCGA-B5-A11N,TCGA-B5-A11O,TCGA-B5-A11R,TCGA-B5-A11U,TCGA-B5-A11V,TCGA-B5-A11W,TCGA-B5-A11X,TCGA-B5-A11Y,TCGA-B5-A11Z,TCGA-B5-A121,TCGA-BG-A0LX,TCGA-BG-A0M0,TCGA-BG-A0M3,TCGA-BG-A0M4,TCGA-BG-A0M6,TCGA-BG-A0M7,TCGA-BG-A0M8,TCGA-BG-A0M9,TCGA-BG-A0MC,TCGA-BG-A0MG,TCGA-BG-A0MO,TCGA-BG-A0MQ,TCGA-BG-A0MU,TCGA-BG-A0RY,TCGA-BG-A0VW,TCGA-BG-A0VX,TCGA-BG-A0VZ,TCGA-BG-A0W1,TCGA-BG-A0YV,TCGA-BG-A187,TCGA-BG-A18A,TCGA-BG-A18B,TCGA-BG-A2AE,TCGA-BK-A0C9,TCGA-BK-A0CB,TCGA-BK-A0CC,TCGA-BK-A139,TCGA-BS-A0T9,TCGA-BS-A0TA,TCGA-BS-A0TC,TCGA-BS-A0TE,TCGA-BS-A0TI,TCGA-BS-A0TJ,TCGA-BS-A0U7,TCGA-BS-A0U8,TCGA-BS-A0UA,TCGA-BS-A0UF,TCGA-BS-A0UJ,TCGA-BS-A0UL,TCGA-BS-A0UM,TCGA-BS-A0UT,TCGA-BS-A0UV,TCGA-BS-A0V7,TCGA-BS-A0V8,TCGA-BS-A0WQ,TCGA-D1-A0ZN,TCGA-D1-A0ZO,TCGA-D1-A0ZQ,TCGA-D1-A0ZR,TCGA-D1-A0ZS,TCGA-D1-A0ZU,TCGA-D1-A101,TCGA-D1-A102,TCGA-D1-A103,TCGA-D1-A15V,TCGA-D1-A15W,TCGA-D1-A15X,TCGA-D1-A15Z,TCGA-D1-A160,TCGA-D1-A161,TCGA-D1-A163,TCGA-D1-A165,TCGA-D1-A167,TCGA-D1-A168,TCGA-D1-A169,TCGA-D1-A16D,TCGA-D1-A16F,TCGA-D1-A16J,TCGA-D1-A16N,TCGA-D1-A16R,TCGA-D1-A16X,TCGA-D1-A16Y,TCGA-D1-A174,TCGA-D1-A176,TCGA-D1-A177,TCGA-D1-A17A,TCGA-D1-A17B,TCGA-D1-A17C,TCGA-D1-A17D,TCGA-D1-A17F,TCGA-D1-A17H,TCGA-D1-A17M,TCGA-D1-A17Q,TCGA-D1-A17R,TCGA-D1-A17S,TCGA-D1-A17T,TCGA-D1-A17U,TCGA-D1-A1NU,TCGA-DI-A0WH,TCGA-DI-A1NN,TCGA-E6-A1LZ,TCGA-EO-A1Y5,TCGA-EO-A1Y8,TCGA-EY-A1GS,TCGA-EY-A212,TCGA-FI-A2EW,TCGA-FI-A2F8
TCGA-BG-A0LX,0.0454545454545,0.396825396825,0.567164179104,0.573770491803,0.530303030303,0.539682539683,0.0,0.214285714286,0.315068493151,0.428571428571,0.4,0.283333333333,0.434782608696,0.470588235294,0.558823529412,0.485294117647,0.384615384615,0.602941176471,0.0634920634921,0.0,0.0,0.666666666667,0.107692307692,0.0,0.0,0.230769230769,0.031746031746,0.0,0.593220338983,0.416666666667,0.353846153846,0.523076923077,0.582089552239,0.161290322581,0.268656716418,0.111111111111,0.0714285714286,0.0,0.40625,0.506849315068,0.411764705882,0.52380952381,0.469696969697,0.5,0.0,0.5,0.349206349206,0.0,0.537313432836,0.4,0.621212121212,0.305084745763,0.102040816327,0.0,0.0,0.216666666667,0.0,0.428571428571,0.142857142857,0.603174603175,0.0,0.58064516129,0.285714285714,0.138461538462,0.540983606557,0.152542372881,0.0,0.52380952381,0.323076923077,0.492307692308,0.661764705882,0.183333333333,0.584905660377,0.582089552239,0.412698412698,0.5,0.5,0.55,0.41935483871,0.666666666667,0.5,1.0,0.474576271186,0.6,0.453333333333,0.0,0.133333333333,0.340909090909,0.512195121951,0.458333333333,0.415384615385,0.464285714286,0.59375,0.875,0.2,0.349206349206,0.371428571429,0.603174603175,0.609375,0.0634920634921,0.241379310345,0.441860465116,0.530303030303,0.560606060606,0.725806451613,0.478260869565,0.0,0.316666666667,0.0983606557377,0.730158730159,0.323529411765,0.102941176471,0.044776119403,0.560606060606,0.569444444444,0.746268656716,0.597014925373,0.0,0.290322580645,0.582089552239,0.672131147541,0.272727272727,0.0,0.333333333333,0.298507462687,0.333333333333,0.5,0.63768115942,0.403225806452,0.333333333333,0.245614035088,0.25,0.220338983051,0.481481481481,0.0,0.36170212766,0.574074074074,0.35593220339,0.369565217391,0.761904761905,0.2,0.432835820896,0.444444444444,0.318181818182,0.261538461538,0.161290322581,0.45652173913,0.643835616438,0.333333333333,0.272727272727,0.333333333333,0.28125,0.253731343284,0.454545454545,0.731343283582,0.233333333333,0.6,0.303571428571,0.491228070175,0.475409836066,0.507936507937,0.529411764706,0.590163934426,0.0,0.59375,0.179104477612,0.0943396226415,0.730158730159,0.265625,0.171875,0.282051282051,0.0606060606061,0.5,0.0625,0.213114754098,0.263157894737,0.258064516129,0.3
TCGA-BG-A0M0,0.0862068965517,0.525423728814,0.672131147541,0.142857142857,0.15,0.666666666667,0.0566037735849,0.632653061224,0.0307692307692,0.796610169492,1.0,0.228070175439,0.708333333333,0.875,0.859375,0.861538461538,0.0169491525424,0.864406779661,0.368421052632,0.109375,0.8,1.0,0.0178571428571,0.0483870967742,0.15625,0.538461538462,0.0483870967742,0.5,0.854545454545,0.75,0.704918032787,0.15,0.25,0.543859649123,0.225806451613,0.5,0.0444444444444,0.122807017544,0.862068965517,0.833333333333,0.909090909091,0.125,0.0862068965517,0.857142857143,0.0,1.0,0.578947368421,0.0454545454545,0.230769230769,0.0161290322581,0.637931034483,0.0892857142857,0.512195121951,0.0819672131148,0.0483870967742,0.592592592593,0.4,0.0350877192982,0.375,0.862068965517,0.051724137931,0.241379310345,1.0,0.101694915254,0.793103448276,0.0188679245283,0.132075471698,0.888888888889,0.101694915254,0.0491803278689,0.409836065574,0.0178571428571,0.829787234043,0.15,0.1875,0.851063829787,0.857142857143,0.862068965517,0.0169491525424,1.0,0.777777777778,0.474576271186,1.0,0.7,0.0909090909091,0.75,0.4,0.866666666667,0.810810810811,0.904761904762,0.765625,0.909090909091,0.218181818182,1.0,0.733333333333,0.0169491525424,0.761904761905,0.533333333333,0.796610169492,0.120689655172,0.888888888889,0.885714285714,0.5,0.793103448276,0.418181818182,0.882352941176,0.285714285714,0.481481481481,0.0877192982456,0.45,0.016393442623,0.116666666667,0.206349206349,0.15873015873,0.796875,0.542372881356,0.359375,0.0819672131148,0.0357142857143,0.444444444444,0.423728813559,0.738095238095,0.0819672131148,1.0,0.72131147541,0.857142857143,0.736842105263,0.203389830508,0.763636363636,0.0,0.105263157895,1.0,0.0727272727273,0.84,0.0877192982456,0.860465116279,0.826923076923,0.0,0.860465116279,0.553571428571,0.622950819672,0.0983606557377,0.875,0.0,0.384615384615,0.2,0.782608695652,0.31884057971,0.606557377049,0.672131147541,0.88,0.0,0.0,0.0655737704918,0.301587301587,0.0172413793103,0.786885245902,0.153846153846,0.849056603774,0.232142857143,0.727272727273,0.133333333333,0.327272727273,0.0677966101695,0.813559322034,0.524590163934,0.36170212766,0.689655172414,0.704918032787,0.0350877192982,0.757575757576,0.0327868852459,0.75,0.470588235294,0.258620689655,0.6875,0.655172413793,0.75
TCGA-BG-A0M3,0.0,0.266666666667,0.5625,0.0714285714286,0.2,0.6,0.0,0.461538461538,0.0,0.866666666667,0.0,0.0,0.833333333333,1.0,0.933333333333,0.866666666667,0.0666666666667,0.823529411765,0.25,0.142857142857,0.0,0.0,0.0,0.111111111111,0.153846153846,0.428571428571,0.0,0.0,0.888888888889,0.8,0.733333333333,0.125,0.0714285714286,0.285714285714,0.2,0.285714285714,0.0,0.230769230769,0.777777777778,0.846153846154,0.875,0.0714285714286,0.0625,1.0,0.0,1.0,0.571428571429,0.0,0.0714285714286,0.0714285714286,0.5,0.0,0.375,0.0769230769231,0.0,0.5625,1.0,0.0769230769231,0.0,0.875,0.181818181818,0.25,0.0,0.0,0.769230769231,0.0,0.0714285714286,0.6,0.0,0.0666666666667,0.428571428571,0.0,0.833333333333,0.0769230769231,0.0625,0.866666666667,1.0,0.9375,0.0,1.0,0.5,0.6,0.7,1.0,0.0625,0.0,0.666666666667,0.75,1.0,1.0,0.846153846154,1.0,0.166666666667,1.0,0.333333333333,0.0,0.6875,0.5625,0.875,0.133333333333,0.714285714286,0.916666666667,0.4,0.933333333333,0.285714285714,0.833333333333,0.0,0.666666666667,0.142857142857,0.538461538462,0.0,0.0714285714286,0.166666666667,0.230769230769,0.875,0.666666666667,0.571428571429,0.142857142857,0.0,0.25,0.5,0.777777777778,0.0769230769231,1.0,0.769230769231,1.0,1.0,0.1875,0.8125,0.5,0.0,1.0,0.0909090909091,1.0,0.125,0.888888888889,1.0,0.0,0.666666666667,0.5625,0.384615384615,0.0769230769231,0.0,0.0,0.5,0.0,0.909090909091,0.285714285714,0.375,0.692307692308,1.0,0.0,0.0,0.0714285714286,0.363636363636,0.0,0.846153846154,0.0909090909091,1.0,0.166666666667,0.714285714286,0.142857142857,0.266666666667,0.142857142857,0.933333333333,0.384615384615,0.461538461538,0.8,0.615384615385,0.0,0.666666666667,0.0714285714286,0.0,0.666666666667,0.153846153846,0.8,0.583333333333,0.5
TCGA-BG-A0M4,0.0,0.281690140845,0.256756756757,0.897058823529,0.479452054795,0.236111111111,0.0307692307692,0.015625,0.8375,0.0277777777778,0.0,0.0857142857143,0.0181818181818,0.0,0.0789473684211,0.0519480519481,0.861111111111,0.109589041096,0.0,0.0,0.0,0.0,0.591549295775,0.0140845070423,0.0,0.0227272727273,0.0142857142857,0.0,0.10447761194,0.0,0.0684931506849,0.835616438356,0.794871794872,0.0281690140845,0.232876712329,0.0,0.0208333333333,0.0,0.075,0.113924050633,0.0,0.861111111111,0.763888888889,0.0,0.0,0.0,0.0285714285714,0.075,0.813333333333,0.891891891892,0.383561643836,0.358208955224,0.0,0.0281690140845,0.0789473684211,0.0,0.0,0.887323943662,0.0,0.208333333333,0.0,0.385714285714,0.0,0.135135135135,0.152777777778,0.19696969697,0.0,0.0,0.815789473684,0.861111111111,0.392405063291,0.625,0.0833333333333,0.890410958904,0.527027027027,0.0333333333333,0.0666666666667,0.10447761194,0.808823529412,0.0,0.0,0.453333333333,0.0909090909091,0.0625,1.0,0.0,0.0,0.0416666666667,0.0434782608696,0.0434782608696,0.0540540540541,0.0344827586207,0.757575757576,0.0,0.0,0.685714285714,0.0789473684211,0.465753424658,0.142857142857,0.0285714285714,0.0,0.0625,0.337837837838,0.140845070423,0.582089552239,0.0,0.0,0.0289855072464,0.0294117647059,0.424657534247,0.844155844156,0.0666666666667,0.0,0.826666666667,0.148148148148,0.391891891892,0.236842105263,0.0140845070423,0.764705882353,0.653333333333,0.558823529412,0.0,0.0,0.0,0.0133333333333,0.0,0.0,0.746666666667,0.0281690140845,0.0,0.272727272727,0.142857142857,0.121212121212,0.148148148148,0.0138888888889,0.02,0.0508474576271,0.823529411765,0.0185185185185,0.444444444444,0.0,0.52,0.0,0.764705882353,0.0958904109589,0.027027027027,0.0192307692308,0.59756097561,0.0657894736842,0.0133333333333,0.0645161290323,0.739726027397,0.753246753247,0.904109589041,0.466666666667,0.478260869565,0.185714285714,0.153846153846,0.031746031746,0.338028169014,0.130434782609,0.794520547945,0.485714285714,0.0135135135135,0.0724637681159,0.0,0.0172413793103,0.25,0.0422535211268,0.285714285714,0.0,0.0,0.0,0.0,0.114285714286,0.0454545454545,0.0138888888889,0.0
TCGA-BG-A0M6,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.333333333333,0.0,0.333333333333,0.5,0.0,0.333333333333,0.75,0.666666666667,0.0,0.0,0.0,0.666666666667,0.666666666667,0.666666666667,0.0,1.0,0.0,1.0,0.666666666667,0.0,0.0,1.0,0.0,0.5,0.0,0.666666666667,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333333333,0.5,0.0,0.0,0.0,0.0,1.0,0.5,0.333333333333,1.0,0.0,0.0,0.0,0.25,0.666666666667,0.0,0.0,0.0,0.333333333333,0.0,0.666666666667,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.666666666667,0.0,0.0,0.0,0.0,0.75,0.0,0.0,1.0,0.5,0.5,0.0,0.0,0.75,1.0,0.0,0.0,1.0,0.0,0.666666666667,0.0,0.25,0.0,0.5,0.5,0.0,0.333333333333,0.0,0.666666666667,1.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.666666666667,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.5,1.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.333333333333,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333333333,0.0,0.5,0.0,0.0,0.333333333333,0.5,0.666666666667,0.0,0.0,0.666666666667,0.0,1.0,0.0,0.5,1.0,0.0,1.0,1.0,0.0
TCGA-BG-A0M7,0.428571428571,0.5,0.166666666667,0.0,0.0909090909091,0.25,0.545454545455,0.444444444444,0.0,0.666666666667,0.0,0.363636363636,0.444444444444,0.0,0.384615384615,0.466666666667,0.0,0.307692307692,0.615384615385,0.307692307692,1.0,0.0,0.0,0.285714285714,0.466666666667,0.714285714286,0.357142857143,0.0,0.181818181818,0.333333333333,0.642857142857,0.0,0.0,0.583333333333,0.333333333333,0.8,0.5,0.153846153846,0.142857142857,0.214285714286,0.6,0.0,0.0,0.0,0.0,0.0,0.5,0.142857142857,0.0,0.0,0.25,0.0769230769231,0.727272727273,0.266666666667,0.0769230769231,0.642857142857,1.0,0.0,0.666666666667,0.307692307692,0.307692307692,0.153846153846,1.0,0.285714285714,0.333333333333,0.166666666667,0.2,0.571428571429,0.0,0.0,0.166666666667,0.0,0.222222222222,0.0,0.0,0.416666666667,0.666666666667,0.357142857143,0.0,0.0,0.5,0.133333333333,0.4,0.666666666667,0.0,0.5,1.0,0.727272727273,0.333333333333,0.25,0.642857142857,0.333333333333,0.0769230769231,0.0,1.0,0.153846153846,0.5,0.25,0.272727272727,0.428571428571,0.5,0.5,0.153846153846,0.25,0.181818181818,0.333333333333,1.0,0.615384615385,0.461538461538,0.1,0.0,0.428571428571,0.8,0.0,0.307692307692,0.142857142857,0.214285714286,0.166666666667,0.0,0.142857142857,0.0,0.363636363636,0.384615384615,1.0,0.642857142857,1.0,0.25,0.0,0.636363636364,0.5,0.153846153846,0.0,0.111111111111,0.125,0.307692307692,0.666666666667,0.333333333333,0.0,0.454545454545,0.153846153846,0.75,0.214285714286,0.0,0.0,0.384615384615,0.571428571429,0.454545454545,0.0714285714286,0.428571428571,0.714285714286,0.5,0.0,0.0,0.0,0.0,0.1,0.166666666667,0.272727272727,0.416666666667,0.142857142857,0.363636363636,0.0,0.1,0.357142857143,0.333333333333,0.666666666667,0.636363636364,0.166666666667,0.615384615385,0.230769230769,0.5,0.454545454545,0.0,0.6,0.5,0.4,0.642857142857,0.5
TCGA-BG-A0M8,0.130434782609,0.585365853659,0.521739130435,0.075,0.0652173913043,0.555555555556,0.162162162162,0.611111111111,0.0,0.744186046512,0.666666666667,0.128205128205,0.71875,0.909090909091,0.869565217391,0.869565217391,0.0,0.756097560976,0.46511627907,0.119047619048,0.8,1.0,0.0,0.133333333333,0.3125,0.608695652174,0.0697674418605,0.333333333333,0.75,0.714285714286,0.837209302326,0.121951219512,0.145833333333,0.560975609756,0.148936170213,0.545454545455,0.121212121212,0.170731707317,0.826086956522,0.770833333333,0.909090909091,0.0714285714286,0.0238095238095,0.8,0.25,0.75,0.634146341463,0.0434782608696,0.195652173913,0.0222222222222,0.55,0.0526315789474,0.617647058824,0.152173913043,0.046511627907,0.651162790698,0.666666666667,0.025641025641,0.5,0.738095238095,0.116279069767,0.121951219512,0.875,0.0697674418605,0.731707317073,0.0,0.210526315789,0.8125,0.0454545454545,0.0,0.377777777778,0.0,0.742857142857,0.111111111111,0.0681818181818,0.897435897436,0.857142857143,0.714285714286,0.0,1.0,0.833333333333,0.340909090909,0.866666666667,0.75,0.0416666666667,0.5,0.727272727273,1.0,0.8,0.882352941176,0.733333333333,0.947368421053,0.128205128205,1.0,0.75,0.0,0.744680851064,0.488372093023,0.695652173913,0.119047619048,0.8,0.838709677419,0.446808510638,0.783783783784,0.275,0.777777777778,0.75,0.55,0.153846153846,0.348837209302,0.0,0.204545454545,0.288888888889,0.0833333333333,0.75,0.46511627907,0.272727272727,0.121951219512,0.0,0.318181818182,0.357142857143,0.666666666667,0.217391304348,0.75,0.785714285714,0.8,0.8125,0.130434782609,0.825,0.0,0.0277777777778,1.0,0.114285714286,0.777777777778,0.152173913043,0.931034482759,0.777777777778,0.0,0.806451612903,0.475,0.674418604651,0.05,0.8,0.0,0.377777777778,0.291666666667,0.818181818182,0.244444444444,0.636363636364,0.755555555556,1.0,0.0,0.0,0.0,0.266666666667,0.0,0.688888888889,0.157894736842,0.825,0.153846153846,0.666666666667,0.0666666666667,0.263157894737,0.170731707317,0.785714285714,0.604651162791,0.428571428571,0.617021276596,0.840909090909,0.0,0.782608695652,0.162790697674,1.0,0.461538461538,0.325581395349,0.692307692308,0.790697674419,1.0
TCGA-BG-A0M9,0.128205128205,0.475,0.558139534884,0.0857142857143,0.15,0.641025641026,0.0294117647059,0.625,0.0,0.756756756757,0.5,0.0512820512821,0.8125,0.833333333333,0.878048780488,0.93023255814,0.0,0.767441860465,0.279069767442,0.121951219512,0.5,1.0,0.0,0.05,0.195652173913,0.461538461538,0.0238095238095,0.333333333333,0.878048780488,0.571428571429,0.651162790698,0.186046511628,0.227272727273,0.428571428571,0.136363636364,0.294117647059,0.0833333333333,0.243243243243,0.888888888889,0.744186046512,0.909090909091,0.113636363636,0.0238095238095,1.0,0.0,0.666666666667,0.666666666667,0.0,0.166666666667,0.0217391304348,0.567567567568,0.0540540540541,0.363636363636,0.0731707317073,0.025,0.555555555556,1.0,0.0,0.375,0.790697674419,0.0810810810811,0.162162162162,0.5,0.025,0.815789473684,0.025641025641,0.162162162162,0.6875,0.05,0.0,0.340425531915,0.0,0.9,0.205128205128,0.046511627907,0.945945945946,1.0,0.880952380952,0.0,1.0,0.428571428571,0.512195121951,0.810810810811,1.0,0.0434782608696,0.0,0.333333333333,0.8,1.0,0.933333333333,0.772727272727,1.0,0.131578947368,1.0,0.666666666667,0.0243902439024,0.666666666667,0.585365853659,0.875,0.0512820512821,0.809523809524,0.967741935484,0.473684210526,0.857142857143,0.314285714286,0.846153846154,0.333333333333,0.5,0.093023255814,0.552631578947,0.0,0.0444444444444,0.0789473684211,0.177777777778,0.818181818182,0.589743589744,0.289473684211,0.0526315789474,0.025,0.255813953488,0.435897435897,0.620689655172,0.142857142857,0.75,0.690476190476,0.75,0.916666666667,0.186046511628,0.72972972973,0.0,0.027027027027,0.857142857143,0.114285714286,0.9375,0.0487804878049,0.703703703704,0.897435897436,0.0,0.766666666667,0.547619047619,0.525,0.025,0.75,0.0,0.414634146341,0.210526315789,0.9,0.266666666667,0.512195121951,0.690476190476,0.888888888889,0.0,0.0,0.0,0.318181818182,0.0,0.853658536585,0.151515151515,0.948717948718,0.157894736842,0.702702702703,0.05,0.3,0.0714285714286,0.8,0.547619047619,0.294117647059,0.738095238095,0.74358974359,0.0,0.681818181818,0.0243902439024,1.0,0.333333333333,0.111111111111,0.9,0.594594594595,0.5
TCGA-BG-A0MC,0.0,0.363636363636,0.65,0.1,0.0869565217391,0.625,0.0,0.666666666667,0.0,0.857142857143,0.333333333333,0.0909090909091,0.75,1.0,1.0,0.954545454545,0.0,0.863636363636,0.363636363636,0.08,0.75,1.0,0.0,0.047619047619,0.2,0.5,0.0,0.0,0.95652173913,0.666666666667,0.611111111111,0.24,0.2,0.666666666667,0.227272727273,0.454545454545,0.0588235294118,0.190476190476,0.833333333333,0.75,1.0,0.0869565217391,0.047619047619,1.0,0.0,1.0,0.52380952381,0.0,0.2,0.0833333333333,0.545454545455,0.05,0.615384615385,0.0,0.0,0.545454545455,0.666666666667,0.0454545454545,0.25,0.823529411765,0.0454545454545,0.125,0.5,0.0,0.842105263158,0.0,0.142857142857,0.714285714286,0.0454545454545,0.047619047619,0.363636363636,0.0,0.944444444444,0.105263157895,0.0588235294118,0.947368421053,1.0,1.0,0.047619047619,0.0,0.666666666667,0.458333333333,0.904761904762,1.0,0.0434782608696,0.0,0.25,0.882352941176,0.933333333333,1.0,0.857142857143,1.0,0.0952380952381,1.0,1.0,0.0,0.818181818182,0.6,1.0,0.1,0.666666666667,0.923076923077,0.434782608696,0.857142857143,0.375,0.875,1.0,0.5,0.047619047619,0.52380952381,0.0,0.0833333333333,0.08,0.217391304348,0.875,0.47619047619,0.380952380952,0.0454545454545,0.0,0.391304347826,0.375,0.647058823529,0.05,1.0,0.791666666667,0.5,0.8,0.208333333333,0.65,0.0,0.0625,0.0,0.0,1.0,0.0434782608696,0.941176470588,0.954545454545,0.0,0.823529411765,0.545454545455,0.619047619048,0.12,0.6,0.0,0.238095238095,0.272727272727,0.941176470588,0.166666666667,0.708333333333,0.631578947368,1.0,0.0,0.0,0.0454545454545,0.25,0.0,0.92,0.1,0.947368421053,0.05,0.789473684211,0.130434782609,0.388888888889,0.0526315789474,1.0,0.666666666667,0.266666666667,0.7,0.826086956522,0.0,0.615384615385,0.0,1.0,0.25,0.181818181818,1.0,0.666666666667,0.5
TCGA-BG-A0MG,0.109375,0.47619047619,0.56338028169,0.112903225806,0.227272727273,0.588235294118,0.0909090909091,0.543859649123,0.0,0.859375,0.333333333333,0.338461538462,0.846153846154,0.866666666667,0.771428571429,0.859154929577,0.0,0.80303030303,0.365079365079,0.115942028986,0.5,1.0,0.0,0.10447761194,0.171428571429,0.605263157895,0.138461538462,0.333333333333,0.803278688525,0.6,0.716417910448,0.114285714286,0.185714285714,0.483870967742,0.260869565217,0.433333333333,0.152173913043,0.131147540984,0.787878787879,0.704225352113,1.0,0.119402985075,0.0483870967742,1.0,0.2,1.0,0.683333333333,0.0277777777778,0.128571428571,0.0,0.53125,0.15873015873,0.53488372093,0.078125,0.0149253731343,0.533333333333,0.6,0.015625,0.5,0.6875,0.119402985075,0.253968253968,0.714285714286,0.136363636364,0.769230769231,0.0833333333333,0.114754098361,0.809523809524,0.0,0.0597014925373,0.31884057971,0.0,0.763636363636,0.10447761194,0.223880597015,0.872727272727,0.9375,0.75,0.030303030303,0.75,0.833333333333,0.415384615385,0.765625,0.846153846154,0.0540540540541,0.75,0.642857142857,0.733333333333,0.772727272727,0.857142857143,1.0,0.851851851852,0.142857142857,1.0,0.625,0.0634920634921,0.641791044776,0.461538461538,0.71875,0.177419354839,0.866666666667,0.844444444444,0.492957746479,0.686567164179,0.366666666667,0.894736842105,0.5,0.693548387097,0.257575757576,0.463768115942,0.0,0.183098591549,0.25,0.142857142857,0.716216216216,0.507462686567,0.449275362319,0.0909090909091,0.0,0.30985915493,0.323076923077,0.733333333333,0.125,1.0,0.710144927536,1.0,0.727272727273,0.166666666667,0.784615384615,0.285714285714,0.116666666667,1.0,0.172413793103,0.714285714286,0.09375,0.777777777778,0.767857142857,0.0161290322581,0.84,0.523076923077,0.6875,0.138461538462,0.555555555556,0.015873015873,0.441176470588,0.37037037037,0.804347826087,0.293333333333,0.573529411765,0.65671641791,0.857142857143,0.0,0.0,0.0454545454545,0.323943661972,0.0615384615385,0.65671641791,0.220338983051,0.789473684211,0.265625,0.645161290323,0.138461538462,0.305084745763,0.119402985075,0.765625,0.545454545455,0.351851851852,0.646153846154,0.646153846154,0.0597014925373,0.736842105263,0.107692307692,0.75,0.466666666667,0.246153846154,0.611111111111,0.567164179104,0.375
TCGA-BG-A0MO,0.12,0.391304347826,0.607142857143,0.08,0.2,0.615384615385,0.04,0.695652173913,0.0,0.777777777778,0.0,0.136363636364,0.857142857143,0.666666666667,1.0,1.0,0.0,0.875,0.391304347826,0.0384615384615,1.0,1.0,0.0,0.04,0.142857142857,0.466666666667,0.0,0.5,1.0,1.0,0.583333333333,0.185185185185,0.148148148148,0.5,0.0769230769231,0.444444444444,0.05,0.0869565217391,0.888888888889,0.862068965517,1.0,0.125,0.0416666666667,1.0,0.0,1.0,0.625,0.0,0.172413793103,0.0,0.72,0.0,0.526315789474,0.0,0.0,0.538461538462,1.0,0.0,0.0,0.884615384615,0.0,0.241379310345,1.0,0.0416666666667,0.826086956522,0.0,0.130434782609,0.7,0.0,0.0384615384615,0.275862068966,0.0,1.0,0.0869565217391,0.148148148148,1.0,1.0,0.947368421053,0.0,1.0,1.0,0.464285714286,0.909090909091,1.0,0.0344827586207,1.0,0.333333333333,0.947368421053,1.0,1.0,0.851851851852,1.0,0.0952380952381,1.0,0.571428571429,0.0454545454545,0.678571428571,0.6,0.88,0.0,1.0,0.941176470588,0.392857142857,0.958333333333,0.407407407407,0.857142857143,0.666666666667,0.423076923077,0.125,0.518518518519,0.0,0.125,0.103448275862,0.12,0.964285714286,0.571428571429,0.285714285714,0.0,0.0,0.392857142857,0.5,0.75,0.04,1.0,0.642857142857,1.0,1.0,0.193548387097,0.88,0.0,0.0,1.0,0.0454545454545,1.0,0.0,0.866666666667,1.0,0.0,0.823529411765,0.444444444444,0.464285714286,0.0384615384615,0.5,0.0,0.269230769231,0.214285714286,0.928571428571,0.346153846154,0.72,0.68,0.8,0.0,0.0,0.037037037037,0.25,0.0,0.851851851852,0.04,0.9,0.269230769231,0.730769230769,0.04,0.25,0.04,1.0,0.5,0.333333333333,0.8,0.75,0.0,0.928571428571,0.0384615384615,1.0,0.25,0.259259259259,0.7,0.666666666667,0.5
